team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2008,STL,2008020482,STL,MIN,HOME,20081220,Team Level,5on4,0.9138,0.8571,0.75,360,1.714,0.159,0.2,0.401,0.07,1.287,0.883,0.159,0.159,0.159,1,2,3,6,0,0,0,0,0,0,3,1,3,0,0,5,1,0,0,2,1,0,0.061,0.098,0,0,0,0,6,3,3,0,0.05,0,0,0.209,0.209,0.209,0.722,0.015,0.021,0.12,0.021,0.232,0.59,0.015,0.015,0.015,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,1,0,0,0.015,0,0,0,0,0,1,1,1,0,0.005,0,0,0.02,0.02,0.02
STL,2008,STL,2008020487,STL,BOS,HOME,20081221,Team Level,other,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020487,STL,BOS,HOME,20081221,Team Level,all,0.4467,0.5052,0.5125,3600,28.616,2.286,1.833,6.915,0.975,15.997,12.059,2.231,2.162,2.107,32,9,8,49,3,1,0,5,0,13,19,29,38,5,13,24,22,8,10,32,8,1,0.947,1.095,0.244,1,2,0,45.486,41,38.062,5,0.401,0.12,0.364,2.258,2.138,2.096,27.77,2.832,1.742,6.238,0.846,15.694,11.648,2.808,2.969,2.944,28,11,9,48,6,2,1,6,1,9,15,22,33,4,11,31,17,2,4,30,6,3,0.634,0.762,1.436,1,2,3,52.178,39,42.193,1,0.394,0.512,0.512,2.714,2.859,2.853
STL,2008,STL,2008020487,STL,BOS,HOME,20081221,Team Level,5on5,0.532,0.5135,0.5323,2946,23.122,1.512,1.343,5.738,0.739,12.775,9.958,1.508,1.388,1.384,24,9,5,38,1,0,0,5,0,9,18,23,32,4,11,19,20,7,8,28,4,1,0.816,0.453,0.244,0,1,0,34.486,33,30.062,5,0.273,0,0.244,1.476,1.357,1.354,21.008,1.33,1.202,5.07,0.654,11.669,9.076,1.315,1.467,1.451,21,8,7,36,3,1,0,5,1,7,12,18,26,3,9,23,15,1,3,23,6,0,0.567,0.762,0,1,2,0,40.178,29,32.193,1,0.246,0.173,0.173,1.403,1.547,1.542
STL,2008,STL,2008020487,STL,BOS,HOME,20081221,Team Level,4on5,0.0299,0.0909,0.1111,393,0.663,0.035,0.033,0.1,0.019,0.262,0.55,0.035,0.035,0.035,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0.035,0,0,1,0,0,1,1,1,0,0.007,0,0,0.043,0.043,0.043,5.147,1.136,0.425,0.916,0.151,3.649,1.723,1.136,1.136,1.136,5,3,2,10,2,0,0,1,0,2,3,3,6,0,0,5,1,0,1,6,0,2,0.039,0,1.097,0,0,2,10,8,8,0,0.121,0,0,1.257,1.257,1.257
STL,2008,STL,2008020487,STL,BOS,HOME,20081221,Team Level,5on4,0.6688,0.8333,0.7778,228,4.831,0.739,0.457,1.076,0.218,2.96,1.55,0.687,0.739,0.687,7,0,3,10,1,1,0,0,0,4,1,6,6,0,0,2,1,0,2,3,4,0,0.096,0.642,0,0,1,0,10,7,7,0,0.12,0.12,0.12,0.739,0.739,0.7,1.615,0.366,0.115,0.252,0.041,0.376,0.85,0.357,0.366,0.357,2,0,0,2,1,1,1,0,0,0,0,1,1,1,2,3,1,1,0,1,0,1,0.028,0,0.338,0,0,1,2,2,2,0,0.027,0.338,0.338,0.055,0.055,0.054
STL,2008,STL,2008020502,STL,DET,AWAY,20081223,Team Level,other,0.4503,0.6429,0.6429,184,6.389,0.267,0.817,1.615,0.343,4.355,1.603,0.261,0.267,0.261,6,3,0,9,0,2,0,1,0,4,2,6,9,0,0,2,1,0,1,8,1,0,0.13,0.137,0,0,0,0,9,9,9,0,0.285,0.04,0.04,0.512,0.512,0.494,3.595,0.326,0.197,0.745,0.13,1.93,1.672,0.325,0.326,0.325,3,2,0,5,1,0,0,1,1,0,2,2,4,0,0,5,0,3,0,3,2,0,0.09,0.236,0,0,1,0,5,5,5,0,0.051,0,0,0.378,0.378,0.376
STL,2008,STL,2008020502,STL,DET,AWAY,20081223,Team Level,all,0.3498,0.4603,0.4712,3600,34.693,2.159,2.683,7.902,1.352,20.342,14.561,2.111,2.154,2.106,34,15,9,58,1,2,0,7,6,18,15,33,48,7,14,27,26,3,4,40,7,2,0.784,0.756,0.619,1,0,0,56.076,49,48.151,2,0.703,0.04,0.259,2.602,2.599,2.56,39.609,4.013,2.615,8.897,1.319,21.785,16.372,3.741,4.042,3.767,41,14,13,68,4,1,0,7,3,21,19,37,51,5,10,33,22,7,7,39,11,5,1.104,1.29,1.618,2,1,1,71.674,55,56.44,6,0.579,0.258,0.678,3.914,3.939,3.863
STL,2008,STL,2008020502,STL,DET,AWAY,20081223,Team Level,5on5,0.3414,0.4146,0.4179,2488,19.783,1.306,1.123,5.026,0.751,10.682,9.111,1.266,1.301,1.26,22,6,6,34,1,0,0,5,3,9,10,21,27,5,10,19,20,1,2,21,6,1,0.469,0.619,0.219,1,0,0,32.076,28,27.151,2,0.231,0,0.219,1.319,1.316,1.296,28.464,2.519,1.772,6.832,0.953,15.319,11.606,2.271,2.548,2.297,31,8,9,48,1,1,0,6,2,19,10,30,38,3,6,15,20,3,4,31,5,3,0.834,0.632,1.053,1,0,0,51.674,39,40.44,4,0.369,0.258,0.678,2.21,2.235,2.188
STL,2008,STL,2008020502,STL,DET,AWAY,20081223,Team Level,4on5,0.1129,0.2143,0.25,586,2.164,0.103,0.076,0.273,0.057,0.709,1.782,0.103,0.103,0.103,2,1,0,3,0,0,0,1,0,0,2,2,3,1,2,5,2,2,0,3,0,0,0.103,0,0,0,0,0,3,3,3,0,0.017,0,0,0.12,0.12,0.12,6.014,0.809,0.531,1.178,0.207,4.158,2.117,0.786,0.809,0.786,5,4,2,11,1,0,0,0,0,2,6,4,8,1,2,6,0,0,1,4,4,1,0.17,0.422,0.217,1,0,0,11,9,9,0,0.13,0,0,0.94,0.94,0.912
STL,2008,STL,2008020502,STL,DET,AWAY,20081223,Team Level,5on4,0.5738,0.75,0.8182,342,6.356,0.482,0.667,0.988,0.201,4.596,2.065,0.482,0.482,0.482,4,5,3,12,0,0,0,0,3,5,1,4,9,1,2,1,3,0,1,8,0,1,0.083,0,0.4,0,0,0,12,9,9,0,0.169,0,0,0.651,0.651,0.649,1.537,0.358,0.115,0.142,0.029,0.378,0.977,0.358,0.358,0.358,2,0,2,4,1,0,0,0,0,0,1,1,1,1,2,7,2,1,2,1,0,1,0.009,0,0.349,0,0,1,4,2,2,2,0.028,0,0,0.387,0.387,0.387
STL,2008,STL,2008020523,STL,S.J,HOME,20081227,Team Level,other,0.4243,0.4444,0.375,16,2.364,0.311,0.132,0.51,0.062,0.989,0.997,0.311,0.311,0.311,3,0,1,4,0,0,0,0,0,1,2,3,3,0,0,4,0,3,1,1,2,0,0.015,0.296,0,0,0,0,4,3,3,0,0.032,0,0,0.343,0.343,0.343,3.756,0.422,0.159,0.816,0.125,1.551,1.927,0.401,0.422,0.401,4,1,0,5,0,1,0,0,0,2,2,4,5,0,0,1,1,0,0,4,0,1,0.099,0,0.323,0,0,0,5,5,5,0,0.04,0.323,0.323,0.139,0.139,0.137
STL,2008,STL,2008020523,STL,S.J,HOME,20081227,Team Level,all,0.5587,0.4804,0.5132,3900,26.547,2.203,1.817,5.597,0.835,15.287,12.326,2.166,2.182,2.146,28,11,10,49,2,0,0,2,0,15,20,26,37,3,6,33,20,8,2,28,10,1,0.83,1.158,0.215,1,1,0,49.042,39,39.295,0,0.399,0,0,2.536,2.514,2.469,25.884,1.74,1.651,6.349,0.865,14.504,11.891,1.708,1.817,1.784,26,11,16,53,2,2,1,3,0,12,18,24,35,2,4,19,22,3,1,32,3,2,0.731,0.298,0.711,1,0,1,54.181,37,37.993,1,0.361,0.711,0.711,1.39,1.441,1.433
STL,2008,STL,2008020523,STL,S.J,HOME,20081227,Team Level,5on5,0.5318,0.4675,0.5091,3284,18.789,1.445,1.261,4.023,0.599,11.291,8.445,1.414,1.425,1.394,19,9,8,36,2,0,0,1,0,12,13,17,26,2,4,23,19,4,1,22,5,1,0.674,0.557,0.215,1,1,0,36.042,28,28.295,0,0.261,0,0,1.641,1.619,1.581,18.731,1.272,1.119,4.722,0.635,10.629,8.622,1.261,1.348,1.336,19,8,14,41,2,1,1,1,0,7,16,17,25,2,4,14,21,1,1,23,3,1,0.585,0.298,0.389,1,0,1,42.181,27,27.993,1,0.228,0.389,0.389,1.111,1.162,1.157
STL,2008,STL,2008020523,STL,S.J,HOME,20081227,Team Level,4on5,0.3699,0.2222,0.2857,360,1.368,0.027,0.043,0.19,0.035,0.464,1.24,0.027,0.027,0.027,1,1,0,2,0,0,0,0,0,0,2,1,2,0,0,4,0,1,0,2,0,0,0.027,0,0,0,0,0,2,2,2,0,0.013,0,0,0.041,0.041,0.041,3.397,0.046,0.373,0.811,0.104,2.324,1.341,0.046,0.046,0.046,3,2,2,7,0,0,0,2,0,3,0,3,5,0,0,2,0,2,0,5,0,0,0.046,0,0,0,0,0,7,5,5,0,0.093,0,0,0.14,0.14,0.139
STL,2008,STL,2008020523,STL,S.J,HOME,20081227,Team Level,5on4,1,1,1,240,4.026,0.419,0.381,0.874,0.139,2.543,1.644,0.414,0.419,0.414,5,1,1,7,0,0,0,1,0,2,3,5,6,1,2,2,1,0,0,3,3,0,0.114,0.305,0,0,0,0,7,6,6,0,0.093,0,0,0.512,0.512,0.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020528,STL,ANA,HOME,20081228,Team Level,other,0.9573,0.8182,0.875,328,3.874,0.606,0.312,0.787,0.157,2.955,1.248,0.518,0.606,0.518,4,3,2,9,0,0,0,1,0,4,2,4,7,1,2,3,1,0,0,3,4,0,0.101,0.505,0,0,0,0,9,7,7,0,0.093,0,0,0.634,0.634,0.534,0.718,0.027,0.028,0.192,0.025,0.325,0.402,0.027,0.027,0.027,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,5,2,0,0,1,0,0,0.027,0,0,0,0,0,2,1,1,0,0.007,0,0,0.034,0.034,0.034
STL,2008,STL,2008020528,STL,ANA,HOME,20081228,Team Level,all,0.5413,0.5347,0.5309,3600,30.087,2.843,2.004,7.516,1.016,17.21,11.476,2.654,2.74,2.557,30,13,11,54,3,3,0,5,0,16,16,27,40,6,12,27,23,5,8,31,9,3,0.969,1.073,0.801,1,2,0,52.18,43,41.562,5,0.476,0.682,0.682,2.571,2.5,2.375,26.976,2.409,1.725,5.957,0.852,15.143,11.914,2.319,2.513,2.417,29,9,9,47,4,2,1,3,0,16,13,25,34,8,16,34,21,3,3,32,2,4,0.835,0.183,1.392,1,0,3,48.702,38,39.347,3,0.398,0.588,0.588,2.219,2.293,2.256
STL,2008,STL,2008020528,STL,ANA,HOME,20081228,Team Level,5on5,0.5301,0.5,0.5088,2528,21.468,1.702,1.277,5.581,0.685,11.203,8.552,1.609,1.599,1.512,19,10,6,35,1,3,0,4,0,9,12,18,28,4,8,18,19,5,6,24,2,3,0.689,0.211,0.801,1,0,0,33.18,29,27.562,5,0.268,0.682,0.682,1.288,1.216,1.201,19.63,1.509,1.244,4.506,0.642,11.292,8.807,1.43,1.613,1.528,21,7,7,35,2,2,1,3,0,10,11,19,26,7,14,24,16,3,3,24,2,2,0.738,0.183,0.588,1,0,1,36.702,28,29.347,3,0.254,0.588,0.588,1.175,1.248,1.224
STL,2008,STL,2008020528,STL,ANA,HOME,20081228,Team Level,4on5,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.935,0.851,0.429,1.14,0.165,3.312,2.103,0.84,0.851,0.84,6,2,1,9,2,0,0,0,0,5,1,4,6,0,0,2,1,0,0,6,0,2,0.047,0,0.804,0,0,2,9,8,8,0,0.132,0,0,0.983,0.983,0.97
STL,2008,STL,2008020528,STL,ANA,HOME,20081228,Team Level,5on4,0.9606,0.9091,0.875,420,4.745,0.536,0.414,1.149,0.174,3.051,1.676,0.526,0.536,0.526,7,0,3,10,2,0,0,0,0,3,2,5,5,1,2,4,2,0,2,4,3,0,0.179,0.357,0,0,2,0,10,7,7,0,0.114,0,0,0.65,0.65,0.64,0.692,0.022,0.024,0.118,0.02,0.214,0.603,0.022,0.022,0.022,1,0,0,1,0,0,0,0,0,1,0,1,1,1,2,3,2,0,0,1,0,0,0.022,0,0,0,0,0,1,1,1,0,0.005,0,0,0.027,0.027,0.027
STL,2008,STL,2008020544,STL,N.J,HOME,20081230,Team Level,other,0.2688,0.5714,0.6667,141,2.76,0.383,0.291,0.528,0.106,1.973,0.72,0.376,0.383,0.376,3,1,0,4,1,1,1,0,0,1,1,2,3,0,0,0,0,0,0,3,0,1,0.087,0,0.296,0,0,1,4,4,4,0,0.072,0.296,0.296,0.158,0.158,0.156,1.054,1.042,0.026,0.024,0.03,0.347,0.531,1.042,1.042,1.042,0,2,1,3,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,2,0,0,1.042,0,0,0,3,2,2,0,0.007,0,0,1.049,1.049,1.049
STL,2008,STL,2008020544,STL,N.J,HOME,20081230,Team Level,all,0.4585,0.4907,0.5366,3600,31.522,2.325,2.016,7.473,1.057,17.905,13.224,2.297,2.257,2.229,31,13,9,53,3,3,2,2,1,11,24,28,41,2,4,21,24,4,5,38,4,2,1.148,0.593,0.584,0,1,2,51.851,44,43.115,3,0.434,0.726,0.726,2.033,1.965,1.955,26.769,2.746,1.623,6.02,0.834,14.791,11.985,2.716,2.823,2.79,26,12,17,55,4,2,2,7,0,7,18,22,34,1,2,25,23,4,5,31,3,4,0.861,0.362,1.524,2,1,1,55.917,38,38.671,2,0.346,0.375,0.375,2.717,2.781,2.775
STL,2008,STL,2008020544,STL,N.J,HOME,20081230,Team Level,5on5,0.5173,0.5181,0.5441,2979,26.634,1.794,1.586,6.575,0.89,14.665,11.49,1.775,1.726,1.707,26,11,6,43,2,2,1,2,1,8,22,24,35,2,4,20,24,4,4,32,4,1,0.913,0.593,0.288,0,1,1,41.851,37,36.115,3,0.327,0.43,0.43,1.692,1.624,1.619,22.402,1.674,1.336,5.218,0.689,11.891,10.192,1.643,1.75,1.718,23,8,9,40,4,2,2,6,0,6,13,19,27,1,2,18,22,3,3,26,3,2,0.83,0.362,0.482,2,1,1,40.917,31,31.671,2,0.274,0.375,0.375,1.573,1.636,1.63
STL,2008,STL,2008020544,STL,N.J,HOME,20081230,Team Level,4on5,0.631,0.0769,0.1667,360,0.698,0.053,0.024,0.106,0.019,0.243,0.555,0.053,0.053,0.053,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.053,0,0,0,0,0,1,1,1,0,0.005,0,0,0.059,0.059,0.059,3.313,0.031,0.261,0.778,0.116,2.553,1.262,0.031,0.031,0.031,3,2,7,12,0,0,0,1,0,1,3,3,5,0,0,5,1,0,2,5,0,0,0.031,0,0,0,0,0,12,5,5,0,0.065,0,0,0.096,0.096,0.096
STL,2008,STL,2008020544,STL,N.J,HOME,20081230,Team Level,5on4,1,1,1,120,1.43,0.094,0.116,0.265,0.042,1.024,0.46,0.093,0.094,0.093,1,1,3,5,0,0,0,0,0,2,0,1,2,0,0,1,0,0,1,2,0,0,0.094,0,0,0,0,0,5,2,2,0,0.029,0,0,0.124,0.124,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020560,STL,CAR,AWAY,20090102,Team Level,other,0.0432,0.125,0.125,278,0.784,0.043,0.03,0.196,0.021,0.312,0.399,0.043,0.043,0.043,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,0,0.043,0,0,0,0,0,1,1,1,0,0.008,0,0,0.05,0.05,0.05,4.351,0.952,0.309,0.749,0.126,2.471,1.458,0.81,0.952,0.81,3,4,0,7,0,1,0,1,0,4,1,3,7,0,0,2,1,0,1,4,2,1,0.185,0.237,0.53,0,0,0,7,7,7,0,0.1,0.53,0.53,0.456,0.456,0.36
STL,2008,STL,2008020560,STL,CAR,AWAY,20090102,Team Level,all,0.4586,0.5042,0.4945,3600,31.953,3.314,1.882,7.469,1.071,16.952,14.312,3.242,3.334,3.261,31,14,15,60,1,4,1,7,1,10,22,30,44,6,23,24,11,5,1,37,3,5,0.811,0.484,2.019,0,0,1,58.7,45,43.659,1,0.395,1.512,1.512,2.198,2.201,2.17,32.965,3.913,2.252,7.234,1.031,17.844,12.791,3.62,3.911,3.618,29,17,13,59,2,4,1,3,0,19,18,27,44,3,6,26,26,17,3,36,5,5,1.247,0.669,1.996,0,0,2,59.906,46,47.078,1,0.535,1.219,1.219,3.164,3.161,3.025
STL,2008,STL,2008020560,STL,CAR,AWAY,20090102,Team Level,5on5,0.6796,0.5978,0.5942,2792,29.183,2.632,1.718,6.997,0.995,15.634,13.024,2.56,2.652,2.579,29,12,14,55,1,4,1,7,1,9,19,28,40,4,19,17,11,3,1,35,2,4,0.761,0.36,1.512,0,0,1,53.7,41,39.659,1,0.348,1.512,1.512,1.469,1.472,1.441,20.016,1.241,1.167,4.666,0.639,11.362,8.925,1.224,1.239,1.222,18,10,9,37,0,1,0,1,0,13,13,18,28,2,4,20,24,13,2,26,1,1,0.831,0.135,0.275,0,0,0,37.906,28,29.078,1,0.236,0.044,0.044,1.433,1.431,1.411
STL,2008,STL,2008020560,STL,CAR,AWAY,20090102,Team Level,4on5,0.0678,0.0625,0.0833,322,0.598,0.125,0.037,0.064,0.021,0.228,0.524,0.125,0.125,0.125,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,3,0,0,0,0,1,0,0,0.125,0,0,0,0,1,1,1,0,0.009,0,0,0.134,0.134,0.134,8.599,1.72,0.776,1.819,0.266,4.011,2.409,1.586,1.72,1.586,8,3,4,15,2,2,1,1,0,2,4,6,9,1,2,2,0,3,0,6,2,3,0.232,0.297,1.191,0,0,2,15,11,11,0,0.199,0.645,0.645,1.274,1.274,1.253
STL,2008,STL,2008020560,STL,CAR,AWAY,20090102,Team Level,5on4,1,1,1,208,1.388,0.515,0.097,0.212,0.034,0.778,0.364,0.515,0.515,0.515,2,0,1,3,0,0,0,0,0,1,1,2,2,1,2,1,0,1,0,1,0,1,0.008,0,0.507,0,0,0,3,2,2,0,0.03,0,0,0.545,0.545,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020572,STL,CBJ,HOME,20090103,Team Level,other,1,0.8333,1,184,3.598,0.848,0.283,0.64,0.134,1.824,1.272,0.755,0.848,0.755,5,0,0,5,1,1,1,1,0,1,1,4,4,0,0,3,0,0,0,2,2,1,0.055,0.302,0.49,0,0,1,5,5,5,0,0.079,0.49,0.49,0.436,0.436,0.432,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020572,STL,CBJ,HOME,20090103,Team Level,all,0.723,0.5213,0.5571,3600,27.851,3.357,2.051,5.456,0.888,16.051,11.197,3.033,3.302,2.987,27,12,10,49,5,5,2,5,0,18,6,22,34,8,30,27,18,7,2,24,11,4,0.653,1.404,1.3,0,3,2,49.178,39,39.092,2,0.479,1.494,1.494,2.342,2.313,2.233,20.605,1.286,1.313,4.77,0.686,12.111,9.899,1.255,1.301,1.269,22,9,14,45,2,3,1,4,0,9,13,20,29,11,25,37,15,3,4,28,2,1,0.673,0.292,0.32,1,0,1,43.974,31,30.333,4,0.284,0.514,0.514,1.056,1.056,1.049
STL,2008,STL,2008020572,STL,CBJ,HOME,20090103,Team Level,5on5,0.6195,0.4545,0.5,2104,15.292,1.444,1.027,3.372,0.469,8.461,6.228,1.251,1.389,1.204,14,7,4,25,0,3,0,4,0,11,3,14,21,5,24,10,16,4,0,15,4,2,0.37,0.542,0.531,0,0,0,25.178,21,21.092,0,0.215,0.726,0.726,0.933,0.904,0.854,13.369,0.887,0.791,3.115,0.457,8.437,6.378,0.858,0.902,0.872,15,6,9,30,2,2,1,4,0,5,8,13,19,9,21,19,12,3,4,20,0,1,0.567,0,0.32,1,0,1,28.974,21,20.333,4,0.157,0.386,0.386,0.659,0.659,0.652
STL,2008,STL,2008020572,STL,CBJ,HOME,20090103,Team Level,4on5,0.3819,0.1667,0.2222,635,1.505,0.11,0.058,0.095,0.041,0.499,1.197,0.11,0.11,0.11,1,1,0,2,1,0,0,0,0,1,0,0,1,2,4,8,1,2,2,1,1,0,0.006,0.104,0,0,1,0,2,2,2,2,0.015,0,0,0.125,0.125,0.125,4.933,0.178,0.398,1.311,0.169,2.963,1.981,0.176,0.178,0.176,5,2,3,10,0,1,0,0,0,2,4,5,7,1,2,3,0,0,0,6,1,0,0.05,0.128,0,0,0,0,10,7,7,0,0.099,0.128,0.128,0.149,0.149,0.149
STL,2008,STL,2008020572,STL,CBJ,HOME,20090103,Team Level,5on4,0.8121,0.8095,0.7857,677,7.456,0.955,0.683,1.35,0.245,5.268,2.5,0.917,0.955,0.917,7,4,6,17,3,1,1,0,0,5,2,4,8,1,2,6,1,1,0,6,4,1,0.221,0.455,0.278,0,2,1,17,11,11,0,0.171,0.278,0.278,0.848,0.848,0.822,2.303,0.221,0.124,0.345,0.06,0.711,1.54,0.221,0.221,0.221,2,1,1,4,0,0,0,0,0,2,1,2,3,1,2,12,3,0,0,2,1,0,0.057,0.164,0,0,0,0,4,3,3,0,0.027,0,0,0.248,0.248,0.248
STL,2008,STL,2008020612,STL,VAN,AWAY,20090109,Team Level,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2008,STL,2008020612,STL,VAN,AWAY,20090109,Team Level,all,0.6169,0.625,0.641,3600,34.198,2.538,2.379,8.185,1.185,21.487,14.226,2.512,2.641,2.615,36,14,15,65,6,4,2,10,0,8,22,30,44,1,2,34,15,7,1,43,5,2,1.101,0.679,0.757,1,3,2,66.139,50,50.791,1,0.5,0.504,0.504,2.534,2.62,2.605,19.054,1.576,1.213,4.872,0.856,10.61,8.873,1.568,1.553,1.545,22,6,11,39,4,1,1,5,2,6,10,18,24,5,10,23,15,3,11,20,7,1,0.553,0.781,0.242,2,1,1,38.882,28,28.045,8,0.254,0.242,0.242,1.588,1.561,1.556
STL,2008,STL,2008020612,STL,VAN,AWAY,20090109,Team Level,5on5,0.6029,0.6322,0.6324,2974,29.157,1.992,1.95,7.182,1.007,18.257,12.612,1.967,2.096,2.069,32,11,12,55,5,3,2,9,0,7,19,27,38,1,2,26,15,5,1,37,5,1,1.035,0.679,0.278,1,3,1,56.139,43,43.791,1,0.394,0.492,0.492,1.894,1.98,1.965,17.107,1.312,1.048,4.334,0.767,9.301,8.238,1.305,1.29,1.282,21,4,7,32,3,1,1,5,2,5,9,18,22,5,10,20,14,3,11,19,5,1,0.528,0.543,0.242,2,0,1,31.882,25,25.045,8,0.213,0.242,0.242,1.283,1.256,1.251
STL,2008,STL,2008020612,STL,VAN,AWAY,20090109,Team Level,4on5,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947,0.263,0.166,0.538,0.089,1.309,0.635,0.263,0.263,0.263,1,2,4,7,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,2,0,0.025,0.238,0,0,1,0,7,3,3,0,0.042,0,0,0.305,0.305,0.305
