team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2010,STL,2010020252,STL,COL,AWAY,20101115,Team Level,all,0.5085,0.549,0.5067,3600,27.756,2.986,1.827,6.355,0.853,15.03,10.949,2.942,3.038,2.991,30,8,18,56,3,2,0,9,1,7,16,27,35,10,37,25,25,4,3,28,7,3,0.603,0.91,1.473,1,1,1,54.871,38,37.665,1,0.417,0.189,0.189,3.214,3.264,3.216,26.988,2.886,2.073,6.259,0.901,14.598,10.283,2.838,2.867,2.819,23,14,9,46,6,6,3,5,0,7,13,17,31,7,23,31,27,12,8,25,9,3,0.925,1.114,0.847,3,1,2,46.827,37,37.125,7,0.466,0.876,0.876,2.476,2.46,2.445
STL,2010,STL,2010020252,STL,COL,AWAY,20101115,Team Level,5on5,0.4374,0.5802,0.5254,2824,22.29,1.464,1.43,5.37,0.703,12.553,9.48,1.425,1.516,1.474,24,7,16,47,2,1,0,7,1,7,13,22,29,10,37,16,21,4,3,24,7,0,0.554,0.91,0,1,1,0,45.871,31,30.665,1,0.293,0.167,0.167,1.59,1.64,1.597,20.329,1.883,1.482,5.098,0.693,10.96,7.883,1.861,1.864,1.842,19,9,6,34,5,5,3,4,0,5,9,14,23,6,21,26,23,10,7,21,5,2,0.714,0.639,0.529,3,0,2,34.827,28,28.125,6,0.307,0.802,0.802,1.388,1.372,1.367
STL,2010,STL,2010020252,STL,COL,AWAY,20101115,Team Level,4on5,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.138,0.893,0.49,0.957,0.169,3.019,1.473,0.867,0.893,0.867,3,4,3,10,1,1,0,1,0,2,2,2,6,1,2,3,2,1,0,3,3,1,0.181,0.395,0.318,0,1,0,10,7,7,0,0.136,0.075,0.075,0.954,0.954,0.944
STL,2010,STL,2010020252,STL,COL,AWAY,20101115,Team Level,5on4,0.9804,0.8889,0.8571,303,4.658,1.504,0.37,0.732,0.126,2.182,1.086,1.5,1.504,1.5,5,1,2,8,1,1,0,1,0,0,3,4,5,0,0,2,0,0,0,3,0,3,0.032,0,1.473,0,0,1,8,6,6,0,0.117,0.021,0.021,1.6,1.6,1.595,0.736,0.03,0.035,0.095,0.02,0.25,0.57,0.03,0.03,0.03,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,2,1,1,1,0,0,0.03,0,0,0,0,0,1,1,1,1,0.008,0,0,0.038,0.038,0.038
STL,2010,STL,2010020263,STL,DET,AWAY,20101117,Team Level,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020263,STL,DET,AWAY,20101117,Team Level,all,0.5197,0.544,0.5464,3600,36.822,3.213,2.26,8.491,1.374,20.337,17.325,3.137,3.296,3.218,36,17,15,68,3,1,0,13,2,16,18,33,50,6,12,31,32,4,5,41,10,2,1.09,1.105,1.018,0,2,1,68.945,53,53.827,1,0.495,0.101,0.101,3.606,3.704,3.617,31.256,2.97,2.094,6.818,1.09,18.033,12.995,2.916,2.906,2.852,31,13,13,57,7,1,1,6,0,18,12,24,37,4,8,30,30,7,13,29,12,3,0.76,1.372,0.839,3,3,1,56.16,44,43.566,5,0.463,0.158,0.562,2.871,2.797,2.78
STL,2010,STL,2010020263,STL,DET,AWAY,20101117,Team Level,5on5,0.5109,0.5106,0.5139,2836,25.514,2.065,1.675,6.134,0.889,15.04,11.197,1.999,2.149,2.079,25,12,11,48,2,0,0,10,2,11,12,23,35,6,12,22,31,4,5,28,8,1,0.929,0.837,0.299,0,2,0,48.945,37,37.827,1,0.343,0,0,2.408,2.505,2.427,24.738,1.977,1.554,5.307,0.824,14.27,11.069,1.94,1.912,1.876,23,12,11,46,5,1,1,3,0,18,8,18,30,4,8,21,26,6,10,24,10,1,0.6,1.165,0.212,2,3,0,45.16,35,34.566,5,0.319,0.158,0.158,2.138,2.064,2.057
STL,2010,STL,2010020263,STL,DET,AWAY,20101117,Team Level,4on5,0.201,0.3125,0.3571,460,3.471,0.25,0.085,0.557,0.088,0.84,3.18,0.25,0.25,0.25,4,1,0,5,0,0,0,1,0,1,3,4,5,0,0,6,0,0,0,4,1,0,0.083,0.167,0,0,0,0,5,5,5,0,0.021,0,0,0.271,0.271,0.271,6.518,0.994,0.54,1.511,0.266,3.763,1.926,0.976,0.994,0.976,8,1,2,11,2,0,0,3,0,0,4,6,7,0,0,5,2,1,3,5,2,2,0.16,0.208,0.627,1,0,1,11,9,9,0,0.143,0,0.405,0.733,0.733,0.723
STL,2010,STL,2010020263,STL,DET,AWAY,20101117,Team Level,5on4,1,1,1,304,7.836,0.898,0.5,1.801,0.397,4.457,2.948,0.889,0.898,0.889,7,4,4,15,1,1,0,2,0,4,3,6,10,0,0,3,1,0,0,9,1,1,0.078,0.101,0.719,0,0,1,15,11,11,0,0.131,0.101,0.101,0.928,0.928,0.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020278,STL,OTT,HOME,20101119,Team Level,other,1,1,1,80,2.713,0.428,0.297,0.543,0.093,2.122,0.517,0.365,0.428,0.365,2,2,1,5,0,0,0,0,0,4,0,2,4,0,0,2,0,0,0,0,4,0,0,0.428,0,0,0,0,5,4,4,0,0.092,0,0,0.52,0.52,0.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020278,STL,OTT,HOME,20101119,Team Level,all,0.7998,0.6458,0.6438,3600,34.275,3.552,2.7,7.58,1.094,20.198,11.875,3.361,3.517,3.328,33,14,15,62,5,4,2,9,2,16,11,28,42,4,8,29,23,8,5,29,14,4,0.781,1.626,1.145,2,2,1,62.299,47,46.659,4,0.62,0.957,0.957,3.215,3.195,3.08,18.25,0.889,1.324,3.698,0.558,11.427,8.104,0.882,0.915,0.908,20,6,8,34,2,0,0,4,0,11,9,18,24,7,14,29,13,4,2,24,2,0,0.67,0.219,0,2,0,0,33.921,26,26.119,1,0.285,0,0,1.175,1.205,1.196
STL,2010,STL,2010020278,STL,OTT,HOME,20101119,Team Level,5on5,0.7105,0.661,0.6383,2512,22.611,1.927,1.584,5.169,0.679,12.091,8.552,1.887,1.892,1.854,23,7,9,39,3,3,1,8,1,6,9,20,27,4,8,19,19,6,2,22,5,3,0.554,0.639,0.734,2,1,0,39.299,30,29.659,2,0.33,0.547,0.547,1.71,1.69,1.677,12.497,0.785,0.847,2.516,0.356,7.121,5.374,0.779,0.811,0.804,15,2,3,20,2,0,0,2,0,7,6,13,15,5,10,20,10,3,1,15,2,0,0.566,0.219,0,2,0,0,19.921,17,17.119,1,0.171,0,0,0.957,0.987,0.979
STL,2010,STL,2010020278,STL,OTT,HOME,20101119,Team Level,4on5,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.008,0.063,0.449,1.09,0.178,4.063,2.157,0.063,0.063,0.063,5,3,5,13,0,0,0,2,0,4,2,5,8,1,2,2,1,0,1,8,0,0,0.063,0,0,0,0,0,13,8,8,0,0.108,0,0,0.171,0.171,0.171
STL,2010,STL,2010020278,STL,OTT,HOME,20101119,Team Level,5on4,0.9669,0.9474,0.9286,528,8.951,1.198,0.82,1.869,0.322,5.986,2.806,1.11,1.198,1.11,8,5,5,18,2,1,1,1,1,6,2,6,11,0,0,4,3,2,2,7,5,1,0.227,0.56,0.41,0,1,1,18,13,13,1,0.198,0.41,0.41,0.985,0.985,0.958,0.745,0.041,0.029,0.092,0.024,0.243,0.572,0.041,0.041,0.041,0,1,0,1,0,0,0,0,0,0,1,0,1,1,2,7,2,1,0,1,0,0,0.041,0,0,0,0,0,1,1,1,0,0.006,0,0,0.047,0.047,0.047
STL,2010,STL,2010020289,STL,N.J,HOME,20101120,Team Level,other,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020289,STL,N.J,HOME,20101120,Team Level,all,0.4323,0.4273,0.4333,3600,28.978,2.316,2.142,6.409,0.871,15.649,11.613,2.261,2.246,2.192,27,12,8,47,3,2,1,3,4,11,16,24,36,2,4,20,31,4,2,28,10,1,0.861,1.19,0.266,1,1,1,46.09,39,38.304,1,0.464,0.432,0.432,2.348,2.277,2.263,37.648,3.042,2.507,8.675,1.148,20.053,15.575,2.957,3.238,3.147,37,14,12,63,2,3,0,8,1,12,25,35,49,3,6,28,21,2,1,39,8,4,1.035,1.011,0.996,1,0,1,65.524,51,52.933,0,0.528,0.603,0.603,2.967,3.146,3.103
STL,2010,STL,2010020289,STL,N.J,HOME,20101120,Team Level,5on5,0.3544,0.4086,0.4026,2923,23.075,1.621,1.591,5.299,0.699,12.627,9.164,1.596,1.55,1.527,22,9,7,38,2,1,0,2,3,10,13,20,29,2,4,16,27,4,1,23,8,0,0.651,0.97,0,1,1,0,37.09,31,30.304,1,0.324,0.166,0.166,1.779,1.708,1.697,34.148,2.953,2.281,8.028,1.047,18.007,13.684,2.868,3.148,3.058,35,11,9,55,2,3,0,7,1,11,22,33,44,3,6,20,19,2,1,34,8,4,0.946,1.011,0.996,1,0,1,57.524,46,47.933,0,0.473,0.603,0.603,2.823,3.002,2.959
STL,2010,STL,2010020289,STL,N.J,HOME,20101120,Team Level,4on5,0.2553,0.1667,0.2,360,0.688,0.012,0.025,0.078,0.018,0.217,0.649,0.012,0.012,0.012,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0.012,0,0,0,0,0,1,1,1,0,0.008,0,0,0.02,0.02,0.02,2.767,0.035,0.185,0.563,0.081,1.825,1.311,0.035,0.035,0.035,1,3,1,5,0,0,0,0,0,1,3,1,4,0,0,4,1,0,0,4,0,0,0.035,0,0,0,0,0,5,4,4,0,0.046,0,0,0.081,0.081,0.081
STL,2010,STL,2010020289,STL,N.J,HOME,20101120,Team Level,5on4,0.9267,0.7273,0.875,287,5.215,0.683,0.526,1.032,0.154,2.805,1.799,0.653,0.683,0.653,4,3,1,8,1,1,1,0,1,1,3,3,6,0,0,2,2,0,1,4,2,1,0.198,0.219,0.266,0,0,1,8,7,7,0,0.132,0.266,0.266,0.549,0.549,0.546,0.733,0.054,0.042,0.084,0.02,0.22,0.58,0.054,0.054,0.054,1,0,2,3,0,0,0,1,0,0,0,1,1,0,0,4,1,0,0,1,0,0,0.054,0,0,0,0,0,3,1,1,0,0.009,0,0,0.063,0.063,0.063
STL,2010,STL,2010020316,STL,NSH,AWAY,20101124,Team Level,other,0.5281,0.625,0.6,56,2.172,0.122,0.09,0.625,0.069,0.935,1.159,0.122,0.122,0.122,2,1,2,5,0,0,0,0,0,0,3,2,3,0,0,2,1,0,1,3,0,0,0.122,0,0,0,0,0,5,3,3,1,0.023,0,0,0.145,0.145,0.145,1.438,0.109,0.1,0.254,0.043,0.778,0.716,0.109,0.109,0.109,0,2,1,3,0,0,0,0,0,1,1,0,2,0,0,2,0,2,1,2,0,0,0.109,0,0,0,0,0,3,2,2,1,0.024,0,0,0.132,0.132,0.132
STL,2010,STL,2010020316,STL,NSH,AWAY,20101124,Team Level,all,0.2462,0.396,0.411,3900,21.357,0.88,1.429,5.303,0.676,12.601,9.112,0.869,0.922,0.91,15,15,10,40,1,1,0,5,0,8,15,14,29,3,6,26,20,7,5,28,2,0,0.651,0.229,0,1,0,0,41.297,30,30.859,3,0.325,0.019,0.019,1.186,1.237,1.221,31.451,2.694,2.244,7.941,1.142,17.272,11.707,2.59,2.589,2.488,30,13,18,61,1,4,1,8,0,21,9,29,42,3,6,36,26,9,5,33,7,3,1.157,0.757,0.781,0,0,1,59.125,43,41.666,3,0.485,0.748,0.748,2.431,2.35,2.288
STL,2010,STL,2010020316,STL,NSH,AWAY,20101124,Team Level,5on5,0.2592,0.3521,0.3654,3166,13.343,0.686,0.787,3.159,0.422,8.017,5.929,0.675,0.728,0.716,8,11,6,25,1,0,0,4,0,6,8,7,18,3,6,19,17,5,3,17,2,0,0.457,0.229,0,1,0,0,26.297,19,19.859,1,0.163,0,0,0.849,0.9,0.886,24.457,1.961,1.665,6.61,0.92,12.889,8.955,1.894,1.855,1.792,24,9,13,46,1,4,1,7,0,14,7,23,32,3,6,28,24,6,2,27,3,3,0.864,0.316,0.781,0,0,1,44.125,33,31.666,1,0.344,0.748,0.748,1.557,1.476,1.459
STL,2010,STL,2010020316,STL,NSH,AWAY,20101124,Team Level,4on5,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839,0.598,0.434,0.904,0.158,3.359,1.547,0.56,0.598,0.56,5,2,4,11,0,0,0,0,0,6,1,5,7,0,0,3,0,0,2,3,4,0,0.157,0.441,0,0,0,0,11,7,7,1,0.104,0,0,0.701,0.701,0.655
STL,2010,STL,2010020316,STL,NSH,AWAY,20101124,Team Level,5on4,0.7273,0.9091,0.8889,318,5.842,0.072,0.551,1.519,0.185,3.649,2.024,0.071,0.072,0.071,5,3,2,10,0,1,0,1,0,2,4,5,8,0,0,3,1,1,1,8,0,0,0.072,0,0,0,0,0,10,8,8,1,0.139,0.019,0.019,0.192,0.192,0.19,0.717,0.027,0.045,0.174,0.021,0.245,0.488,0.027,0.027,0.027,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,2,1,0,1,0,0,0.027,0,0,0,0,0,1,1,1,0,0.013,0,0,0.041,0.041,0.041
STL,2010,STL,2010020332,STL,DAL,AWAY,20101126,Team Level,other,1,1,1,54,0.705,0.045,0.058,0.175,0.022,0.48,0.219,0.045,0.045,0.045,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.045,0,0,0,0,0,2,1,1,0,0.02,0,0,0.065,0.065,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020332,STL,DAL,AWAY,20101126,Team Level,all,0.3838,0.4952,0.5132,3600,27.726,1.971,1.625,6.705,0.857,15.394,12.448,1.941,2.093,2.061,27,12,13,52,2,2,1,5,1,14,15,25,37,5,16,25,31,3,7,34,3,2,0.84,0.438,0.693,1,0,1,55.268,39,41.439,6,0.341,0.693,0.693,1.619,1.729,1.715,25.191,3.165,1.969,5.557,0.964,14.538,10.807,3.058,3.02,2.921,22,15,16,53,3,2,0,6,0,11,15,19,34,3,12,27,38,10,10,22,13,2,0.847,1.554,0.763,2,0,1,50.031,37,35.136,4,0.433,0.339,0.339,3.258,3.12,3.057
STL,2010,STL,2010020332,STL,DAL,AWAY,20101126,Team Level,5on5,0.4299,0.5,0.5397,3114,24.416,1.524,1.385,6.173,0.758,14,10.16,1.513,1.646,1.633,24,10,10,44,1,1,0,5,1,13,13,23,33,5,16,22,31,3,7,30,3,1,0.735,0.438,0.351,1,0,0,47.268,34,36.439,6,0.279,0.351,0.351,1.452,1.562,1.549,20.076,2.021,1.45,4.781,0.733,11.107,8.908,1.914,1.876,1.777,18,11,15,44,2,2,0,6,0,10,9,16,27,3,12,21,36,8,10,20,8,1,0.723,0.996,0.301,2,0,0,41.031,29,27.136,4,0.302,0.339,0.339,1.984,1.846,1.782
STL,2010,STL,2010020332,STL,DAL,AWAY,20101126,Team Level,4on5,0.367,0.2727,0.3,312,1.968,0.396,0.13,0.213,0.057,0.393,1.812,0.378,0.396,0.378,3,0,0,3,1,1,1,0,0,0,1,2,2,0,0,2,0,0,0,2,0,1,0.054,0,0.341,0,0,1,3,3,3,0,0.03,0.341,0.341,0.084,0.084,0.083,4.173,0.683,0.468,0.714,0.21,3.3,1.625,0.683,0.683,0.683,3,4,1,8,0,0,0,0,0,1,6,3,7,0,0,3,1,1,0,2,5,0,0.124,0.558,0,0,0,0,8,7,7,0,0.118,0,0,0.801,0.801,0.801
STL,2010,STL,2010020332,STL,DAL,AWAY,20101126,Team Level,5on4,0.0128,0.75,0.5,120,0.637,0.006,0.052,0.144,0.021,0.521,0.258,0.006,0.006,0.006,0,1,2,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.006,0,0,0,0,0,3,1,1,0,0.013,0,0,0.018,0.018,0.018,0.943,0.461,0.051,0.061,0.021,0.131,0.274,0.461,0.461,0.461,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0.461,0,0,1,1,1,1,0,0.013,0,0,0.474,0.474,0.474
STL,2010,STL,2010020339,STL,DAL,HOME,20101127,Team Level,other,1,1,1,79,2.291,0.14,0.222,0.392,0.081,1.69,0.476,0.134,0.14,0.134,2,1,1,4,0,0,0,0,0,3,0,2,3,0,0,1,0,0,0,3,0,0,0.14,0,0,0,0,0,4,3,3,0,0.056,0,0,0.196,0.196,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020339,STL,DAL,HOME,20101127,Team Level,all,0.5951,0.6939,0.6711,3600,36.593,2.519,2.363,8.582,1.184,21.75,14.602,2.363,2.428,2.276,36,15,17,68,1,3,0,5,0,27,15,35,50,5,13,32,29,6,6,45,5,1,1.452,0.8,0.268,0,1,0,65.692,51,49.432,3,0.504,0.648,0.648,2.375,2.296,2.182,18.605,1.714,1.163,4.046,0.559,10.127,7.391,1.694,1.776,1.755,23,2,5,30,2,2,1,3,0,3,15,21,23,4,11,23,17,3,2,21,2,2,0.485,0.268,0.961,1,0,1,30.814,25,25.719,1,0.254,0.961,0.961,1.007,1.06,1.059
STL,2010,STL,2010020339,STL,DAL,HOME,20101127,Team Level,5on5,0.653,0.7237,0.6885,2952,29.961,2.008,1.846,7.141,0.977,17.2,12.827,1.918,1.917,1.83,30,12,13,55,1,3,0,4,0,19,15,29,41,4,11,26,28,3,5,37,4,1,1.056,0.684,0.268,0,1,0,52.692,42,40.432,3,0.373,0.648,0.648,1.733,1.653,1.624,14.205,1.067,0.79,3.261,0.442,7.378,6.062,1.053,1.129,1.114,17,2,2,21,1,1,0,2,0,1,14,16,18,4,11,19,17,3,1,16,2,1,0.441,0.268,0.358,1,0,0,21.814,19,19.719,1,0.162,0.358,0.358,0.871,0.924,0.924
STL,2010,STL,2010020339,STL,DAL,HOME,20101127,Team Level,4on5,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.647,0.372,0.785,0.118,2.749,1.329,0.641,0.647,0.641,6,0,3,9,1,1,1,1,0,2,1,5,5,0,0,3,0,0,1,5,0,1,0.044,0,0.603,0,0,1,9,6,6,0,0.092,0.603,0.603,0.136,0.136,0.135
STL,2010,STL,2010020339,STL,DAL,HOME,20101127,Team Level,5on4,1,1,1,240,4.341,0.371,0.295,1.05,0.126,2.859,1.299,0.312,0.371,0.312,4,2,3,9,0,0,0,1,0,5,0,4,6,1,2,3,1,1,1,5,1,0,0.255,0.116,0,0,0,0,9,6,6,0,0.075,0,0,0.447,0.447,0.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2010,STL,2010020355,STL,CHI,AWAY,20101130,Team Level,other,0.4501,0.6667,0.8,148,2.572,0.266,0.203,0.46,0.086,1.931,1.054,0.266,0.266,0.266,2,2,0,4,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,3,1,0,0.145,0.122,0,1,1,0,4,4,4,0,0.065,0,0,0.331,0.331,0.331,0.415,0.325,0.022,0.031,0.024,0.316,0.281,0.325,0.325,0.325,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0.325,0,0,0,2,1,1,0,0.007,0,0,0.331,0.331,0.331
STL,2010,STL,2010020355,STL,CHI,AWAY,20101130,Team Level,all,0.3925,0.5057,0.5,3600,24.749,2.276,1.69,5.356,0.752,12.95,9.976,2.271,2.28,2.275,26,7,11,44,5,1,1,5,0,8,14,21,28,10,29,24,35,3,6,22,9,2,0.517,1.098,0.661,2,2,1,42.234,33,32.273,4,0.383,0.359,0.359,2.301,2.304,2.301,24.9,3.522,1.773,5.476,0.739,12.974,8.516,3.254,3.535,3.267,24,9,10,43,7,1,1,3,0,15,7,17,26,8,25,35,25,13,7,19,11,3,0.716,1.599,1.208,0,5,2,44.452,33,33.751,5,0.417,0.351,0.351,3.588,3.598,3.333
STL,2010,STL,2010020355,STL,CHI,AWAY,20101130,Team Level,5on5,0.5127,0.5469,0.5417,2769,19.981,1.893,1.339,4.542,0.607,10.037,7.583,1.888,1.896,1.892,21,5,9,35,3,1,1,4,0,7,11,18,23,10,29,19,32,3,4,17,7,2,0.347,0.885,0.661,1,1,1,33.234,26,25.273,3,0.284,0.359,0.359,1.818,1.821,1.819,16.662,1.799,1.103,4.012,0.488,8.521,6.078,1.772,1.811,1.785,15,7,7,29,4,1,1,2,0,9,6,11,18,8,25,25,23,12,3,14,7,1,0.51,0.937,0.351,0,3,1,30.452,22,22.751,3,0.235,0.351,0.351,1.683,1.692,1.686
STL,2010,STL,2010020355,STL,CHI,AWAY,20101130,Team Level,4on5,0.0747,0.1429,0.1667,443,1.552,0.113,0.093,0.187,0.043,0.469,1.096,0.113,0.113,0.113,2,0,0,2,0,0,0,0,0,0,2,2,2,0,0,4,3,0,1,1,1,0,0.021,0.092,0,0,0,0,2,2,2,1,0.021,0,0,0.134,0.134,0.134,7.823,1.399,0.648,1.433,0.226,4.136,2.157,1.157,1.399,1.157,9,1,2,12,3,0,0,1,0,5,1,6,7,0,0,6,0,0,2,5,4,1,0.206,0.662,0.532,0,2,1,12,10,10,0,0.175,0,0,1.575,1.575,1.316
STL,2010,STL,2010020355,STL,CHI,AWAY,20101130,Team Level,5on4,1,1,1,240,0.644,0.004,0.055,0.167,0.017,0.513,0.244,0.004,0.004,0.004,1,0,2,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0.004,0,0,0,0,0,3,1,1,0,0.013,0,0,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
STL,2010,STL,2010020361,STL,WSH,HOME,20101201,Team Level,other,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662,0.924,0.008,0.006,0.005,0.03,0.027,0.924,0.924,0.924,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.924,0,0,1,1,1,1,0,0.002,0,0,0.926,0.926,0.926
STL,2010,STL,2010020361,STL,WSH,HOME,20101201,Team Level,all,0.4304,0.6019,0.5882,3600,35.427,2.553,2.32,8.432,1.156,20.424,15.115,2.475,2.395,2.321,38,12,15,65,1,3,0,5,1,23,17,37,49,1,2,30,21,2,5,40,9,1,1.12,1.153,0.28,1,0,0,59.641,50,45.929,2,0.488,0.5,0.5,2.541,2.37,2.32,25.204,3.379,1.631,5.865,0.825,13.006,10.294,3.332,3.535,3.485,26,9,8,43,4,4,3,2,0,10,15,22,31,4,8,33,30,3,4,27,5,3,0.773,0.6,2.007,2,0,2,47.537,35,38.534,1,0.373,1.111,1.111,2.641,2.799,2.776
