team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
STL,2009,STL,2009020374,STL,DET,HOME,20091128,Team Level,5on5,0.4843,0.396,0.4253,3591,25.651,2.036,1.719,6.173,0.84,14.832,11.399,2,2.005,1.97,28,9,3,40,3,2,1,5,0,15,12,25,34,1,2,26,24,5,7,29,6,2,0.783,0.673,0.58,2,0,1,40.648,37,37.62,5,0.355,0.58,0.58,1.811,1.785,1.75,36.956,2.168,2.258,9.086,1.14,20.084,15.264,2.121,2.214,2.165,31,19,11,61,1,2,0,10,0,25,12,30,49,2,4,34,28,4,7,41,9,0,1.132,1.036,0,1,0,0,60.492,50,49.535,5,0.467,0.299,0.299,2.335,2.386,2.34
STL,2009,STL,2009020374,STL,DET,HOME,20091128,Team Level,4on5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,0.7,0.024,0.045,0.014,0.148,0.068,0.636,0.7,0.636,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,0,0,1,1,1,1,0,0.013,0,0,0.713,0.713,0.648
STL,2009,STL,2009020374,STL,DET,HOME,20091128,Team Level,5on4,1,1,1,240,4.203,0.422,0.4,0.96,0.127,2.762,1.33,0.414,0.422,0.414,6,0,2,8,0,1,0,1,0,3,1,6,6,0,0,1,2,0,1,5,0,1,0.179,0,0.242,0,0,0,8,6,6,0,0.099,0.242,0.242,0.278,0.278,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020386,STL,CBJ,AWAY,20091130,Team Level,other,0.1199,0.2,0.3333,211,0.74,0.106,0.055,0.119,0.023,0.543,0.153,0.106,0.106,0.106,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.106,0,0,0,0,1,1,1,0,0.019,0,0,0.125,0.125,0.125,1.026,0.778,0.035,0.048,0.037,0.618,0.484,0.778,0.778,0.778,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0.778,0,0,2,4,2,2,0,0.009,0,0,0.787,0.787,0.787
STL,2009,STL,2009020386,STL,CBJ,AWAY,20091130,Team Level,all,0.46,0.5165,0.5143,3600,26.295,2.186,1.956,5.502,0.869,15.031,10.457,2.136,2.208,2.159,29,7,11,47,2,0,0,3,0,20,11,27,34,4,10,24,21,9,2,27,7,2,0.585,0.815,0.786,0,0,2,46.41,36,35.531,0,0.442,0,0,2.628,2.653,2.598,24.297,2.566,1.748,4.903,0.725,14.148,9.911,2.54,2.564,2.538,27,7,10,44,5,0,0,2,1,12,14,22,29,4,8,37,24,5,6,25,6,3,0.867,0.698,1,2,1,2,44.642,34,34.475,1,0.379,0,0,2.945,2.942,2.91
STL,2009,STL,2009020386,STL,CBJ,AWAY,20091130,Team Level,5on5,0.6271,0.569,0.5532,2612,19.354,1.468,1.273,3.996,0.599,10.362,8.304,1.458,1.49,1.481,22,4,7,33,1,0,0,2,0,14,9,21,25,4,10,17,18,7,2,19,6,1,0.485,0.709,0.273,0,0,1,32.41,26,25.531,0,0.263,0,0,1.73,1.755,1.744,14.981,0.873,0.936,3.454,0.46,8.759,6.519,0.861,0.871,0.86,17,4,4,25,3,0,0,1,0,8,9,14,18,3,6,26,20,5,2,17,4,0,0.432,0.44,0,2,1,0,25.642,21,21.475,0,0.191,0,0,1.064,1.062,1.048
STL,2009,STL,2009020386,STL,CBJ,AWAY,20091130,Team Level,4on5,0,0,0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36,0.693,0.697,1.295,0.204,4.545,2.567,0.678,0.693,0.678,7,3,4,14,0,0,0,1,1,4,4,7,10,1,2,5,0,0,3,8,2,0,0.435,0.258,0,0,0,0,14,10,10,0,0.161,0,0,0.853,0.853,0.835
STL,2009,STL,2009020386,STL,CBJ,AWAY,20091130,Team Level,5on4,0.7338,0.9286,0.9,288,6.202,0.612,0.628,1.387,0.246,4.126,2,0.572,0.612,0.572,6,3,4,13,1,0,0,1,0,5,2,5,8,0,0,3,2,0,0,8,0,1,0.099,0,0.512,0,0,1,13,9,9,0,0.161,0,0,0.772,0.772,0.729,0.931,0.222,0.081,0.105,0.024,0.227,0.341,0.222,0.222,0.222,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,3,0,1,0,0,1,0,0,0.222,0,0,0,1,1,1,1,0.018,0,0,0.241,0.241,0.241
STL,2009,STL,2009020408,STL,S.J,AWAY,20091203,Team Level,other,0.4531,0.4375,0.5455,160,4.346,0.42,0.236,0.858,0.131,2.09,2.265,0.42,0.42,0.42,3,3,1,7,1,0,0,0,0,1,4,2,5,1,2,3,1,0,0,4,2,0,0.135,0.285,0,1,0,0,7,6,6,0,0.055,0,0,0.476,0.476,0.476,3.674,0.507,0.277,0.694,0.127,2.092,1.304,0.486,0.507,0.486,3,2,4,9,0,0,0,2,0,2,1,3,5,0,0,3,0,1,1,2,3,0,0.137,0.369,0,0,0,0,9,5,5,0,0.089,0,0,0.596,0.596,0.569
STL,2009,STL,2009020408,STL,S.J,AWAY,20091203,Team Level,all,0.4112,0.5154,0.4948,3900,34.282,2.414,2.147,8.037,1.074,18.972,15.356,2.368,2.479,2.431,30,18,19,67,2,2,0,11,0,17,16,28,46,6,15,28,28,8,6,35,13,0,0.862,1.552,0,2,0,0,66.943,48,47.764,2,0.447,0.197,0.197,2.664,2.731,2.705,34.351,3.456,2.524,7.685,1.164,20.897,13.275,3.324,3.433,3.301,34,15,14,63,2,4,0,12,0,21,10,32,47,6,23,32,23,9,11,32,15,2,1.238,1.715,0.503,1,0,1,63.272,49,49.395,5,0.594,0.656,0.656,3.394,3.373,3.251
STL,2009,STL,2009020408,STL,S.J,AWAY,20091203,Team Level,5on5,0.5334,0.6404,0.6061,2886,28.475,1.943,1.835,6.819,0.881,16.19,12.333,1.897,2.007,1.959,26,14,17,57,1,2,0,11,0,16,10,25,39,5,13,20,23,6,5,29,11,0,0.675,1.267,0,1,0,0,56.943,40,39.764,1,0.372,0.197,0.197,2.118,2.184,2.159,18.608,1.7,1.287,4.589,0.595,10.505,7.324,1.661,1.677,1.639,17,9,6,32,2,3,0,5,0,10,6,15,24,6,23,17,22,6,10,19,5,2,0.602,0.595,0.503,1,0,1,32.272,26,26.395,5,0.266,0.561,0.561,1.406,1.385,1.369
STL,2009,STL,2009020408,STL,S.J,AWAY,20091203,Team Level,4on5,0.0281,0.0455,0.0556,472,0.779,0.032,0.033,0.217,0.039,0.212,0.468,0.032,0.032,0.032,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,3,2,1,1,0,0,0.032,0,0,0,0,0,1,1,1,1,0.011,0,0,0.042,0.042,0.042,11.259,1.106,0.909,2.329,0.42,8.074,4.162,1.033,1.106,1.033,13,4,4,21,0,1,0,5,0,8,3,13,17,0,0,8,0,1,0,11,6,0,0.498,0.607,0,0,0,0,21,17,17,0,0.227,0.096,0.096,1.237,1.237,1.157
STL,2009,STL,2009020408,STL,S.J,AWAY,20091203,Team Level,5on4,0.122,0.6667,0.5,382,0.682,0.02,0.044,0.143,0.023,0.481,0.289,0.02,0.02,0.02,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0.02,0,0,0,0,0,2,1,1,0,0.009,0,0,0.029,0.029,0.029,0.809,0.144,0.05,0.074,0.022,0.225,0.485,0.144,0.144,0.144,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,1,1,0,0,1,0,0,0.144,0,0,0,0,1,1,1,0,0.012,0,0,0.156,0.156,0.156
STL,2009,STL,2009020415,STL,L.A,AWAY,20091205,Team Level,other,0.0835,0.1667,0.1818,24,1.418,0.055,0.059,0.35,0.042,0.701,0.792,0.055,0.055,0.055,1,1,0,2,0,0,0,1,0,0,1,1,2,0,0,5,0,0,2,2,0,0,0.055,0,0,0,0,0,2,2,2,2,0.014,0,0,0.07,0.07,0.07,6.519,0.604,0.473,1.229,0.191,3.55,2.952,0.59,0.604,0.59,7,2,1,10,1,0,0,4,1,2,1,6,8,0,0,4,4,1,0,6,3,0,0.232,0.372,0,0,1,0,10,9,9,0,0.117,0,0,0.721,0.721,0.704
STL,2009,STL,2009020415,STL,L.A,AWAY,20091205,Team Level,all,0.4092,0.4651,0.4571,3900,33.908,2.493,2.303,7.915,1.034,19.624,14.631,2.439,2.593,2.537,31,17,12,60,4,1,0,7,1,15,20,27,44,2,4,43,32,7,9,37,8,3,0.776,0.908,0.809,1,1,2,61.169,48,48.934,7,0.517,0.142,0.142,2.868,2.978,2.93,41.482,3.599,2.883,9.545,1.3,22.853,16.821,3.43,3.506,3.34,40,17,12,69,4,3,1,15,2,23,10,36,53,5,10,30,29,5,7,41,13,3,1.289,1.639,0.671,1,3,0,67.844,57,56.184,6,0.636,0.596,0.596,3.639,3.558,3.432
STL,2009,STL,2009020415,STL,L.A,AWAY,20091205,Team Level,5on5,0.483,0.4839,0.4868,3156,26.296,2.004,1.762,6.086,0.801,14.656,11.692,1.957,2.104,2.055,24,13,8,45,3,1,0,5,0,15,13,21,34,2,4,32,30,5,6,27,8,2,0.654,0.908,0.442,1,1,1,46.169,37,37.934,5,0.364,0.142,0.142,2.225,2.335,2.295,28.152,2.145,1.796,6.842,0.915,15.868,11.434,2.043,2.052,1.952,26,13,9,48,2,2,1,8,1,19,7,24,37,5,10,19,23,4,3,29,8,2,0.73,0.982,0.433,0,2,0,46.844,39,38.184,2,0.37,0.408,0.408,2.108,2.027,1.933
STL,2009,STL,2009020415,STL,L.A,AWAY,20091205,Team Level,4on5,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.026,0.821,0.592,1.335,0.172,3.223,1.857,0.769,0.821,0.769,6,2,2,10,0,1,0,3,0,2,2,6,8,0,0,5,0,0,0,5,2,1,0.298,0.285,0.238,0,0,0,10,8,8,0,0.145,0.189,0.189,0.778,0.778,0.762
STL,2009,STL,2009020415,STL,L.A,AWAY,20091205,Team Level,5on4,0.9394,0.9286,0.9,481,6.195,0.434,0.482,1.479,0.192,4.267,2.146,0.427,0.434,0.427,6,3,4,13,1,0,0,1,1,0,6,5,8,0,0,6,0,0,1,8,0,1,0.067,0,0.366,0,0,1,13,9,9,0,0.14,0,0,0.573,0.573,0.565,0.785,0.028,0.021,0.139,0.022,0.212,0.578,0.028,0.028,0.028,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,1,0,0,0.028,0,0,1,0,0,1,1,1,4,0.005,0,0,0.033,0.033,0.033
STL,2009,STL,2009020435,STL,COL,HOME,20091207,Team Level,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020435,STL,COL,HOME,20091207,Team Level,all,0.5299,0.7027,0.6667,3600,42.109,2.755,2.651,9.635,1.349,23.788,17.821,2.696,2.513,2.46,35,23,20,78,0,3,0,7,1,24,23,35,58,1,2,24,16,2,4,47,10,1,1.447,1.092,0.216,0,0,0,70.494,58,52.933,3,0.539,0.54,0.54,2.754,2.511,2.476,21.238,2.444,1.347,4.512,0.687,11.317,8.693,2.389,2.602,2.541,22,7,4,33,4,2,1,7,0,3,13,18,25,1,2,19,11,2,4,20,7,2,0.537,0.941,0.966,1,2,1,36.258,29,31.307,3,0.292,0.415,0.415,2.321,2.472,2.452
STL,2009,STL,2009020435,STL,COL,HOME,20091207,Team Level,5on5,0.6154,0.7212,0.6905,3379,42.109,2.755,2.651,9.635,1.349,23.788,17.821,2.696,2.513,2.46,35,23,17,75,0,3,0,7,1,24,23,35,58,1,2,22,16,2,4,47,10,1,1.447,1.092,0.216,0,0,0,67.494,58,52.933,3,0.539,0.54,0.54,2.754,2.511,2.476,19.036,1.722,1.222,4.125,0.635,10.176,8.12,1.669,1.88,1.821,19,7,3,29,3,2,1,6,0,2,13,16,23,1,2,17,11,2,4,18,7,1,0.53,0.941,0.251,1,2,0,32.258,26,28.307,3,0.258,0.415,0.415,1.565,1.716,1.698
STL,2009,STL,2009020435,STL,COL,HOME,20091207,Team Level,4on5,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.202,0.722,0.124,0.387,0.052,1.141,0.574,0.72,0.722,0.72,3,0,1,4,1,0,0,1,0,1,0,2,2,0,0,2,0,0,0,2,0,1,0.007,0,0.715,0,0,1,4,3,3,0,0.034,0,0,0.756,0.756,0.754
STL,2009,STL,2009020435,STL,COL,HOME,20091207,Team Level,5on4,0,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020447,STL,DET,AWAY,20091209,Team Level,other,0.0303,0.1667,0.1667,99,0.602,0.029,0.055,0.09,0.017,0.638,0.171,0.029,0.029,0.029,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.029,0,0,0,0,0,1,1,1,0,0.018,0,0,0.047,0.047,0.047,3.821,0.928,0.354,0.685,0.25,2.092,0.691,0.667,0.928,0.667,3,2,0,5,0,0,0,3,0,1,1,3,5,0,0,3,0,0,1,1,3,1,0.044,0.387,0.497,0,0,0,5,5,5,1,0.109,0,0.497,0.539,0.539,0.326
STL,2009,STL,2009020447,STL,DET,AWAY,20091209,Team Level,all,0.3069,0.3411,0.3368,3600,22.242,1.599,1.549,4.683,0.798,13.402,9.968,1.534,1.735,1.663,26,6,12,44,1,0,0,4,1,16,10,25,31,6,12,34,21,5,13,26,5,1,0.738,0.549,0.313,1,0,0,47.36,32,34.27,6,0.341,0,0.313,1.628,1.751,1.72,44.268,3.611,2.821,9.833,1.916,25.886,18.933,3.275,3.485,3.152,42,21,22,85,0,0,0,14,3,26,20,42,63,4,8,28,29,10,13,47,15,1,1.376,1.737,0.497,0,0,0,80.295,63,59.627,8,0.633,0,0.582,3.661,3.508,3.212
STL,2009,STL,2009020447,STL,DET,AWAY,20091209,Team Level,5on5,0.4818,0.3778,0.3692,2441,16.812,1.493,1.007,3.652,0.62,9.512,7.716,1.428,1.628,1.557,18,6,10,34,1,0,0,4,1,12,6,17,23,5,10,26,14,5,6,18,5,1,0.632,0.549,0.313,1,0,0,37.36,24,26.27,3,0.203,0,0.313,1.384,1.508,1.478,28.428,1.606,1.715,6.576,0.924,17.273,12.906,1.57,1.48,1.447,26,15,15,56,0,0,0,7,3,19,12,26,41,4,8,14,24,7,9,35,6,0,0.969,0.637,0,0,0,0,51.295,41,37.627,5,0.34,0,0,1.946,1.793,1.751
STL,2009,STL,2009020447,STL,DET,AWAY,20091209,Team Level,4on5,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9.857,0.921,0.695,2.384,0.684,5.94,3.376,0.882,0.921,0.882,10,4,6,20,0,0,0,4,0,6,4,10,14,0,0,6,2,1,1,9,5,0,0.348,0.573,0,0,0,0,20,14,14,0,0.169,0,0.085,1.005,1.005,0.964
STL,2009,STL,2009020447,STL,DET,AWAY,20091209,Team Level,5on4,0.3305,0.6923,0.7,480,4.828,0.077,0.488,0.941,0.16,3.252,2.082,0.076,0.077,0.076,7,0,2,9,0,0,0,0,0,3,4,7,7,0,0,3,2,0,4,7,0,0,0.077,0,0,0,0,0,9,7,7,0,0.12,0,0,0.197,0.197,0.195,2.162,0.156,0.056,0.188,0.058,0.581,1.96,0.156,0.156,0.156,3,0,1,4,0,0,0,0,0,0,3,3,3,0,0,5,3,2,2,2,1,0,0.015,0.141,0,0,0,0,4,3,3,2,0.015,0,0,0.171,0.171,0.171
STL,2009,STL,2009020462,STL,EDM,HOME,20091211,Team Level,other,0.7852,0.7,0.5,228,1.679,0.201,0.191,0.325,0.097,1.365,0.821,0.201,0.201,0.201,2,1,4,7,1,0,0,0,1,0,1,1,2,0,0,2,0,0,0,2,1,0,0.086,0.115,0,1,0,0,7,3,3,0,0.047,0,0,0.248,0.248,0.248,2.13,0.055,0.091,0.528,0.064,1.116,1.147,0.055,0.055,0.055,3,0,0,3,0,0,0,1,0,0,2,3,3,0,0,3,1,0,0,3,0,0,0.055,0,0,0,0,0,3,3,3,0,0.022,0,0,0.077,0.077,0.077
STL,2009,STL,2009020462,STL,EDM,HOME,20091211,Team Level,all,0.501,0.5217,0.4588,3600,27.56,2.508,2.021,5.975,0.908,16.038,11.55,2.486,2.497,2.475,30,9,21,60,3,3,0,5,1,12,15,27,36,5,15,27,11,14,7,27,12,0,0.983,1.526,0,2,1,0,60.9,39,39.447,4,0.433,0.424,0.424,2.517,2.507,2.498,33.358,2.498,2.067,7.89,1.079,18.221,14.245,2.338,2.537,2.378,38,8,9,55,5,3,1,7,4,11,16,33,41,6,23,40,16,1,2,36,8,2,0.945,0.935,0.618,2,2,1,54.195,46,45.758,1,0.452,0.746,0.746,2.203,2.258,2.216
STL,2009,STL,2009020462,STL,EDM,HOME,20091211,Team Level,5on5,0.4414,0.4691,0.4462,2561,20.992,1.852,1.464,4.701,0.669,11.986,8.328,1.83,1.841,1.819,21,8,9,38,1,3,0,4,0,10,11,20,28,4,13,19,11,8,5,20,9,0,0.693,1.16,0,0,1,0,38.9,29,29.447,3,0.3,0.424,0.424,1.729,1.718,1.71,26.209,2.344,1.62,6.199,0.864,14.191,10.781,2.184,2.383,2.224,29,7,7,43,5,3,1,5,4,8,11,24,31,6,23,30,11,0,2,26,8,2,0.791,0.935,0.618,2,2,1,42.195,36,35.758,1,0.339,0.746,0.746,1.937,1.992,1.95
STL,2009,STL,2009020462,STL,EDM,HOME,20091211,Team Level,4on5,0.8717,0.2727,0.3333,480,2.197,0.299,0.116,0.302,0.068,0.78,1.435,0.299,0.299,0.299,3,0,0,3,0,0,0,0,0,1,2,3,3,1,2,3,0,5,1,1,2,0,0.048,0.251,0,0,0,0,3,3,3,1,0.026,0,0,0.324,0.324,0.324,4.293,0.044,0.324,1.096,0.129,2.667,1.741,0.044,0.044,0.044,5,1,2,8,0,0,0,1,0,3,2,5,6,0,0,4,2,1,0,6,0,0,0.044,0,0,0,0,0,8,6,6,0,0.083,0,0,0.127,0.127,0.127
STL,2009,STL,2009020462,STL,EDM,HOME,20091211,Team Level,5on4,0.7406,0.9231,0.8,331,2.691,0.157,0.25,0.647,0.074,1.907,0.965,0.157,0.157,0.157,4,0,8,12,1,0,0,1,0,1,1,3,3,0,0,3,0,1,1,4,0,0,0.157,0,0,1,0,0,12,4,4,0,0.059,0,0,0.216,0.216,0.216,0.726,0.055,0.032,0.067,0.023,0.247,0.575,0.055,0.055,0.055,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,3,2,0,0,1,0,0,0.055,0,0,0,0,0,1,1,1,0,0.007,0,0,0.062,0.062,0.062
STL,2009,STL,2009020489,STL,CGY,HOME,20091215,Team Level,other,0.6028,0.6,0.6667,118,1.452,0.381,0.167,0.277,0.058,0.824,0.292,0.34,0.381,0.34,2,0,1,3,0,0,0,1,0,1,0,2,2,0,0,2,0,0,1,1,0,1,0.029,0,0.353,0,0,0,3,2,2,1,0.053,0,0,0.434,0.434,0.389,0.946,0.251,0.097,0.097,0.02,0.426,0.109,0.251,0.251,0.251,1,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.251,0,0,0,2,1,1,0,0.035,0,0,0.286,0.286,0.286
STL,2009,STL,2009020489,STL,CGY,HOME,20091215,Team Level,all,0.5472,0.5701,0.6076,3600,33.024,2.756,2.329,7.287,1.071,20.128,14.429,2.643,2.702,2.59,34,14,13,61,4,1,0,8,0,15,20,30,44,5,13,33,21,8,6,36,10,2,1.144,1.056,0.556,2,2,0,59.967,48,47.373,2,0.522,0.203,0.203,3.075,3.009,2.901,22.436,2.281,1.571,4.665,0.716,12.954,8.812,2.267,2.348,2.333,23,8,15,46,3,2,0,9,1,9,7,20,28,6,15,26,22,6,3,25,3,3,0.685,0.344,1.253,1,1,1,47.172,31,31.919,2,0.359,0.267,0.267,2.374,2.439,2.433
STL,2009,STL,2009020489,STL,CGY,HOME,20091215,Team Level,5on5,0.5525,0.5526,0.5818,2697,21.733,1.499,1.484,5.01,0.709,13.604,9.694,1.485,1.445,1.431,22,10,10,42,3,0,0,5,0,9,15,19,29,5,13,23,20,6,4,25,7,0,0.766,0.732,0,1,2,0,40.967,32,31.373,1,0.308,0,0,1.807,1.741,1.725,16.617,1.214,1.039,3.72,0.543,9.308,7.176,1.2,1.281,1.266,16,7,11,34,2,2,0,7,0,6,6,14,21,5,13,20,19,2,3,19,3,1,0.635,0.344,0.236,1,1,0,35.172,23,23.919,2,0.212,0.267,0.267,1.16,1.224,1.22
STL,2009,STL,2009020489,STL,CGY,HOME,20091215,Team Level,4on5,0.0157,0.1818,0.2222,306,1.111,0.013,0.031,0.205,0.036,0.256,1.458,0.013,0.013,0.013,2,0,0,2,0,0,0,1,0,0,1,2,2,0,0,4,0,1,0,2,0,0,0.013,0,0,0,0,0,2,2,2,0,0.008,0,0,0.021,0.021,0.021,4.873,0.816,0.434,0.849,0.154,3.219,1.528,0.816,0.816,0.816,6,1,2,9,1,0,0,1,1,3,1,5,6,0,0,4,1,0,0,6,0,1,0.05,0,0.766,0,0,1,9,7,7,0,0.113,0,0,0.929,0.929,0.928
STL,2009,STL,2009020489,STL,CGY,HOME,20091215,Team Level,5on4,1,0.9333,1,479,8.729,0.863,0.648,1.794,0.267,5.444,2.985,0.805,0.863,0.805,8,4,2,14,1,1,0,1,0,5,4,7,11,0,0,4,1,1,1,8,3,1,0.335,0.324,0.203,1,0,0,14,12,12,0,0.153,0.203,0.203,0.812,0.812,0.766,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
STL,2009,STL,2009020500,STL,CHI,AWAY,20091216,Team Level,other,0,0.3333,0,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.56,0.035,0.047,0.43,0.048,0.654,0.787,0.034,0.035,0.034,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0,2,2,0,0,2,0,0,0.035,0,0,0,0,0,2,2,2,0,0.011,0,0,0.045,0.045,0.045
STL,2009,STL,2009020500,STL,CHI,AWAY,20091216,Team Level,all,0.496,0.4848,0.4375,3600,26.688,2.576,2.028,5.759,0.791,13.736,10.109,2.521,2.584,2.528,27,8,13,48,0,3,0,7,3,4,18,27,35,9,18,24,14,8,2,25,7,3,0.728,0.994,0.854,0,0,0,45.874,35,34.269,1,0.446,0.61,0.61,2.412,2.404,2.387,32.947,2.618,2.236,7.557,0.992,18.405,13.192,2.555,2.639,2.576,35,10,6,51,3,0,0,9,2,9,22,32,42,7,14,34,19,16,5,33,12,0,1.015,1.603,0,2,1,0,52.918,45,45.62,5,0.498,0,0,3.116,3.139,3.065
STL,2009,STL,2009020500,STL,CHI,AWAY,20091216,Team Level,5on5,0.5728,0.5316,0.4844,2755,23.628,2.531,1.756,5.125,0.704,12.055,8.829,2.476,2.539,2.483,24,7,11,42,0,2,0,7,3,4,15,24,31,9,18,17,12,6,2,21,7,3,0.683,0.994,0.854,0,0,0,39.874,31,30.269,1,0.373,0.59,0.59,2.314,2.306,2.29,24.244,1.888,1.596,5.657,0.726,13.349,9.785,1.833,1.909,1.853,26,7,4,37,2,0,0,7,1,6,17,24,31,7,14,28,16,12,4,24,9,0,0.614,1.273,0,1,1,0,38.918,33,33.62,4,0.329,0,0,2.216,2.239,2.175
